"Plot Title: Site3b, ID 5, 22332698"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 22332698, SEN S/N: 22332698)","Temp, °C (LGR S/N: 22332698, SEN S/N: 22332698)"
133,03/17/27 01:00:00 AM,103.331,4.415
134,03/17/27 02:00:00 AM,103.379,4.415
135,03/17/27 03:00:00 AM,103.411,4.415
136,03/17/27 04:00:00 AM,103.379,4.415
137,03/17/27 05:00:00 AM,103.379,4.415
138,03/17/27 06:00:00 AM,103.411,4.415
139,03/17/27 07:00:00 AM,103.411,4.415
140,03/17/27 08:00:00 AM,103.475,4.415
141,03/17/27 09:00:00 AM,103.490,4.415
142,03/17/27 10:00:00 AM,103.538,4.415
143,03/17/27 11:00:00 AM,103.570,4.415
144,03/17/27 12:00:00 PM,103.602,4.415
145,03/17/27 01:00:00 PM,103.697,4.415
146,03/17/27 02:00:00 PM,103.634,4.415
147,03/17/27 03:00:00 PM,103.602,4.415
148,03/17/27 04:00:00 PM,103.650,4.415
149,03/17/27 05:00:00 PM,103.681,4.415
150,03/17/27 06:00:00 PM,103.761,4.415
151,03/17/27 07:00:00 PM,103.825,4.415
152,03/17/27 08:00:00 PM,103.936,4.415
153,03/17/27 09:00:00 PM,103.968,4.415
154,03/17/27 10:00:00 PM,104.079,4.415
155,03/17/27 11:00:00 PM,104.111,4.415
156,03/18/27 12:00:00 AM,104.223,4.415
157,03/18/27 01:00:00 AM,104.302,4.415
158,03/18/27 02:00:00 AM,104.450,4.519
159,03/18/27 03:00:00 AM,104.557,4.415
160,03/18/27 04:00:00 AM,104.657,4.519
161,03/18/27 05:00:00 AM,104.864,4.519
162,03/18/27 06:00:00 AM,104.927,4.519
163,03/18/27 07:00:00 AM,105.086,4.519
164,03/18/27 08:00:00 AM,105.226,4.415
165,03/18/27 09:00:00 AM,105.373,4.519
166,03/18/27 10:00:00 AM,105.501,4.519
167,03/18/27 11:00:00 AM,105.644,4.519
168,03/18/27 12:00:00 PM,105.755,4.519
169,03/18/27 01:00:00 PM,105.883,4.519
170,03/18/27 02:00:00 PM,105.978,4.519
171,03/18/27 03:00:00 PM,106.026,4.519
172,03/18/27 04:00:00 PM,106.090,4.519
173,03/18/27 05:00:00 PM,106.265,4.519
174,03/18/27 06:00:00 PM,106.377,4.519
175,03/18/27 07:00:00 PM,106.488,4.519
176,03/18/27 08:00:00 PM,106.600,4.519
177,03/18/27 09:00:00 PM,106.807,4.519
178,03/18/27 10:00:00 PM,106.855,4.519
179,03/18/27 11:00:00 PM,107.014,4.519
180,03/19/27 12:00:00 AM,107.046,4.519
181,03/19/27 01:00:00 AM,107.158,4.519
182,03/19/27 02:00:00 AM,107.174,4.519
183,03/19/27 03:00:00 AM,107.221,4.519
184,03/19/27 04:00:00 AM,107.269,4.519
185,03/19/27 05:00:00 AM,107.333,4.519
186,03/19/27 06:00:00 AM,107.393,4.415
187,03/19/27 07:00:00 AM,107.445,4.519
188,03/19/27 08:00:00 AM,107.504,4.415
189,03/19/27 09:00:00 AM,107.552,4.415
190,03/19/27 10:00:00 AM,107.536,4.415
191,03/19/27 11:00:00 AM,107.552,4.415
192,03/19/27 12:00:00 PM,107.616,4.415
193,03/19/27 01:00:00 PM,107.648,4.415
194,03/19/27 02:00:00 PM,107.632,4.415
195,03/19/27 03:00:00 PM,107.616,4.415
196,03/19/27 04:00:00 PM,107.648,4.415
197,03/19/27 05:00:00 PM,107.648,4.415
198,03/19/27 06:00:00 PM,107.664,4.415
199,03/19/27 07:00:00 PM,107.696,4.415
200,03/19/27 08:00:00 PM,107.743,4.415
201,03/19/27 09:00:00 PM,107.743,4.415
202,03/19/27 10:00:00 PM,107.727,4.415
203,03/19/27 11:00:00 PM,107.727,4.415
204,03/20/27 12:00:00 AM,107.696,4.415
205,03/20/27 01:00:00 AM,107.616,4.415
206,03/20/27 02:00:00 AM,107.648,4.415
207,03/20/27 03:00:00 AM,107.632,4.415
208,03/20/27 04:00:00 AM,107.616,4.415
209,03/20/27 05:00:00 AM,107.568,4.415
210,03/20/27 06:00:00 AM,107.552,4.415
211,03/20/27 07:00:00 AM,107.584,4.415
212,03/20/27 08:00:00 AM,107.520,4.415
213,03/20/27 09:00:00 AM,107.584,4.415
214,03/20/27 10:00:00 AM,107.632,4.415
215,03/20/27 11:00:00 AM,107.664,4.415
216,03/20/27 12:00:00 PM,107.743,4.415
217,03/20/27 01:00:00 PM,107.616,4.415
218,03/20/27 02:00:00 PM,107.696,4.415
219,03/20/27 03:00:00 PM,107.648,4.415
220,03/20/27 04:00:00 PM,107.664,4.415
221,03/20/27 05:00:00 PM,107.696,4.415
222,03/20/27 06:00:00 PM,107.711,4.415
223,03/20/27 07:00:00 PM,107.727,4.415
224,03/20/27 08:00:00 PM,107.759,4.415
225,03/20/27 09:00:00 PM,107.696,4.415
226,03/20/27 10:00:00 PM,107.664,4.415
227,03/20/27 11:00:00 PM,107.632,4.415
228,03/21/27 12:00:00 AM,107.600,4.415
229,03/21/27 01:00:00 AM,107.568,4.415
230,03/21/27 02:00:00 AM,107.536,4.415
231,03/21/27 03:00:00 AM,107.504,4.415
232,03/21/27 04:00:00 AM,107.488,4.415
233,03/21/27 05:00:00 AM,107.488,4.415
234,03/21/27 06:00:00 AM,107.536,4.415
235,03/21/27 07:00:00 AM,107.632,4.415
236,03/21/27 08:00:00 AM,107.664,4.415
237,03/21/27 09:00:00 AM,107.696,4.415
238,03/21/27 10:00:00 AM,107.711,4.415
239,03/21/27 11:00:00 AM,107.680,4.415
240,03/21/27 12:00:00 PM,107.648,4.415
241,03/21/27 01:00:00 PM,107.616,4.415
242,03/21/27 02:00:00 PM,107.584,4.415
243,03/21/27 03:00:00 PM,107.600,4.415
244,03/21/27 04:00:00 PM,107.616,4.415
245,03/21/27 05:00:00 PM,107.584,4.415
246,03/21/27 06:00:00 PM,107.600,4.415
247,03/21/27 07:00:00 PM,107.632,4.415
248,03/21/27 08:00:00 PM,107.600,4.415
249,03/21/27 09:00:00 PM,107.584,4.415
250,03/21/27 10:00:00 PM,107.584,4.415
251,03/21/27 11:00:00 PM,107.584,4.415
252,03/22/27 12:00:00 AM,107.568,4.415
253,03/22/27 01:00:00 AM,107.520,4.415
254,03/22/27 02:00:00 AM,107.472,4.415
255,03/22/27 03:00:00 AM,107.424,4.415
256,03/22/27 04:00:00 AM,107.393,4.415
257,03/22/27 05:00:00 AM,107.361,4.415
258,03/22/27 06:00:00 AM,107.329,4.415
259,03/22/27 07:00:00 AM,107.297,4.415
260,03/22/27 08:00:00 AM,107.217,4.415
261,03/22/27 09:00:00 AM,107.169,4.415
262,03/22/27 10:00:00 AM,107.074,4.415
263,03/22/27 11:00:00 AM,106.978,4.415
264,03/22/27 12:00:00 PM,106.898,4.415
265,03/22/27 01:00:00 PM,106.755,4.415
266,03/22/27 02:00:00 PM,106.628,4.415
267,03/22/27 03:00:00 PM,106.516,4.415
268,03/22/27 04:00:00 PM,106.420,4.415
269,03/22/27 05:00:00 PM,106.325,4.415
270,03/22/27 06:00:00 PM,106.245,4.415
271,03/22/27 07:00:00 PM,106.229,4.415
272,03/22/27 08:00:00 PM,106.229,4.415
273,03/22/27 09:00:00 PM,106.181,4.415
274,03/22/27 10:00:00 PM,106.102,4.415
275,03/22/27 11:00:00 PM,106.022,4.415
276,03/23/27 12:00:00 AM,105.990,4.415
277,03/23/27 01:00:00 AM,105.895,4.415
278,03/23/27 02:00:00 AM,105.831,4.415
279,03/23/27 03:00:00 AM,105.767,4.415
280,03/23/27 04:00:00 AM,105.735,4.415
281,03/23/27 05:00:00 AM,105.703,4.415
282,03/23/27 06:00:00 AM,105.656,4.415
283,03/23/27 07:00:00 AM,105.640,4.415
284,03/23/27 08:00:00 AM,105.576,4.415
285,03/23/27 09:00:00 AM,105.560,4.415
286,03/23/27 10:00:00 AM,105.449,4.415
287,03/23/27 11:00:00 AM,105.369,4.415
288,03/23/27 12:00:00 PM,105.289,4.415
289,03/23/27 01:00:00 PM,105.178,4.415
290,03/23/27 02:00:00 PM,105.035,4.415
291,03/23/27 03:00:00 PM,104.987,4.415
292,03/23/27 04:00:00 PM,104.955,4.415
293,03/23/27 05:00:00 PM,104.859,4.415
294,03/23/27 06:00:00 PM,104.812,4.415
295,03/23/27 07:00:00 PM,104.748,4.415
296,03/23/27 08:00:00 PM,104.748,4.415
297,03/23/27 09:00:00 PM,104.700,4.415
298,03/23/27 10:00:00 PM,104.621,4.415
299,03/23/27 11:00:00 PM,104.557,4.415
300,03/24/27 12:00:00 AM,104.477,4.415
301,03/24/27 01:00:00 AM,104.445,4.415
302,03/24/27 02:00:00 AM,104.414,4.415
303,03/24/27 03:00:00 AM,104.334,4.415
304,03/24/27 04:00:00 AM,104.302,4.415
305,03/24/27 05:00:00 AM,104.175,4.415
306,03/24/27 06:00:00 AM,104.111,4.415
307,03/24/27 07:00:00 AM,104.000,4.415
308,03/24/27 08:00:00 AM,103.904,4.415
309,03/24/27 09:00:00 AM,103.872,4.415
310,03/24/27 10:00:00 AM,103.809,4.415
311,03/24/27 11:00:00 AM,103.809,4.415
312,03/24/27 12:00:00 PM,103.793,4.415
313,03/24/27 01:00:00 PM,103.841,4.415
314,03/24/27 02:00:00 PM,103.857,4.415
315,03/24/27 03:00:00 PM,103.777,4.415
316,03/24/27 04:00:00 PM,103.745,4.415
317,03/24/27 05:00:00 PM,103.841,4.415
318,03/24/27 06:00:00 PM,103.872,4.415
319,03/24/27 07:00:00 PM,103.936,4.415
320,03/24/27 08:00:00 PM,104.032,4.415
321,03/24/27 09:00:00 PM,104.079,4.415
322,03/24/27 10:00:00 PM,104.127,4.415
323,03/24/27 11:00:00 PM,104.143,4.415
324,03/25/27 12:00:00 AM,104.159,4.415
325,03/25/27 01:00:00 AM,104.111,4.415
326,03/25/27 02:00:00 AM,104.111,4.415
327,03/25/27 03:00:00 AM,104.095,4.415
328,03/25/27 04:00:00 AM,104.111,4.415
329,03/25/27 05:00:00 AM,104.127,4.415
330,03/25/27 06:00:00 AM,104.175,4.415
331,03/25/27 07:00:00 AM,104.223,4.415
332,03/25/27 08:00:00 AM,104.223,4.415
333,03/25/27 09:00:00 AM,104.254,4.415
334,03/25/27 10:00:00 AM,104.254,4.415
335,03/25/27 11:00:00 AM,104.191,4.415
336,03/25/27 12:00:00 PM,104.127,4.415
337,03/25/27 01:00:00 PM,104.127,4.415
338,03/25/27 02:00:00 PM,104.127,4.415
339,03/25/27 03:00:00 PM,104.207,4.415
340,03/25/27 04:00:00 PM,104.254,4.415
341,03/25/27 05:00:00 PM,104.286,4.415
342,03/25/27 06:00:00 PM,104.334,4.415
343,03/25/27 07:00:00 PM,104.414,4.415
344,03/25/27 08:00:00 PM,104.445,4.415
345,03/25/27 09:00:00 PM,104.477,4.415
346,03/25/27 10:00:00 PM,104.589,4.415
347,03/25/27 11:00:00 PM,104.668,4.415
348,03/26/27 12:00:00 AM,104.732,4.415
349,03/26/27 01:00:00 AM,104.748,4.415
350,03/26/27 02:00:00 AM,104.780,4.415
351,03/26/27 03:00:00 AM,104.812,4.415
352,03/26/27 04:00:00 AM,104.907,4.415
353,03/26/27 05:00:00 AM,104.987,4.415
354,03/26/27 06:00:00 AM,105.019,4.415
355,03/26/27 07:00:00 AM,105.082,4.415
356,03/26/27 08:00:00 AM,105.162,4.415
357,03/26/27 09:00:00 AM,105.210,4.415
358,03/26/27 10:00:00 AM,105.226,4.415
359,03/26/27 11:00:00 AM,105.210,4.415
360,03/26/27 12:00:00 PM,105.162,4.415
361,03/26/27 01:00:00 PM,105.162,4.415
362,03/26/27 02:00:00 PM,105.066,4.415
363,03/26/27 03:00:00 PM,105.019,4.415
364,03/26/27 04:00:00 PM,104.987,4.415
365,03/26/27 05:00:00 PM,104.955,4.415
366,03/26/27 06:00:00 PM,104.971,4.415
367,03/26/27 07:00:00 PM,104.987,4.415
368,03/26/27 08:00:00 PM,105.003,4.415
369,03/26/27 09:00:00 PM,105.003,4.415
370,03/26/27 10:00:00 PM,105.003,4.415
371,03/26/27 11:00:00 PM,104.971,4.415
372,03/27/27 12:00:00 AM,104.907,4.415
373,03/27/27 01:00:00 AM,104.859,4.415
374,03/27/27 02:00:00 AM,104.780,4.415
375,03/27/27 03:00:00 AM,104.716,4.415
376,03/27/27 04:00:00 AM,104.668,4.415
377,03/27/27 05:00:00 AM,104.589,4.415
378,03/27/27 06:00:00 AM,104.541,4.415
379,03/27/27 07:00:00 AM,104.477,4.415
380,03/27/27 08:00:00 AM,104.382,4.415
381,03/27/27 09:00:00 AM,104.254,4.415
382,03/27/27 10:00:00 AM,104.143,4.415
383,03/27/27 11:00:00 AM,104.016,4.415
384,03/27/27 12:00:00 PM,103.904,4.415
385,03/27/27 01:00:00 PM,103.777,4.415
386,03/27/27 02:00:00 PM,103.666,4.415
387,03/27/27 03:00:00 PM,103.538,4.415
388,03/27/27 04:00:00 PM,103.475,4.415
389,03/27/27 05:00:00 PM,103.347,4.415
390,03/27/27 06:00:00 PM,103.347,4.415
391,03/27/27 07:00:00 PM,103.331,4.415
392,03/27/27 08:00:00 PM,103.347,4.415
393,03/27/27 09:00:00 PM,103.315,4.415
394,03/27/27 10:00:00 PM,103.300,4.415
395,03/27/27 11:00:00 PM,103.252,4.415
396,03/28/27 12:00:00 AM,103.220,4.415
397,03/28/27 01:00:00 AM,103.172,4.415
398,03/28/27 02:00:00 AM,103.156,4.415
399,03/28/27 03:00:00 AM,103.140,4.415
400,03/28/27 04:00:00 AM,103.125,4.415
401,03/28/27 05:00:00 AM,103.093,4.415
402,03/28/27 06:00:00 AM,103.093,4.415
403,03/28/27 07:00:00 AM,103.093,4.415
404,03/28/27 08:00:00 AM,103.093,4.415
405,03/28/27 09:00:00 AM,103.093,4.415
406,03/28/27 10:00:00 AM,103.045,4.415
407,03/28/27 11:00:00 AM,102.981,4.415
408,03/28/27 12:00:00 PM,102.949,4.415
409,03/28/27 01:00:00 PM,102.934,4.415
410,03/28/27 02:00:00 PM,102.934,4.415
411,03/28/27 03:00:00 PM,102.949,4.415
412,03/28/27 04:00:00 PM,102.965,4.415
413,03/28/27 05:00:00 PM,102.886,4.415
414,03/28/27 06:00:00 PM,102.918,4.415
415,03/28/27 07:00:00 PM,102.918,4.415
416,03/28/27 08:00:00 PM,102.934,4.415
417,03/28/27 09:00:00 PM,102.902,4.415
418,03/28/27 10:00:00 PM,102.870,4.415
419,03/28/27 11:00:00 PM,102.822,4.415
420,03/29/27 12:00:00 AM,102.806,4.415
421,03/29/27 01:00:00 AM,102.790,4.415
422,03/29/27 02:00:00 AM,102.790,4.415
423,03/29/27 03:00:00 AM,102.759,4.415
424,03/29/27 04:00:00 AM,102.679,4.415
425,03/29/27 05:00:00 AM,102.647,4.415
426,03/29/27 06:00:00 AM,102.631,4.415
427,03/29/27 07:00:00 AM,102.615,4.415
428,03/29/27 08:00:00 AM,102.568,4.415
429,03/29/27 09:00:00 AM,102.568,4.415
430,03/29/27 10:00:00 AM,102.536,4.415
431,03/29/27 11:00:00 AM,102.456,4.415
432,03/29/27 12:00:00 PM,102.440,4.415
433,03/29/27 01:00:00 PM,102.377,4.415
434,03/29/27 02:00:00 PM,102.329,4.415
435,03/29/27 03:00:00 PM,102.297,4.415
436,03/29/27 04:00:00 PM,102.281,4.415
437,03/29/27 05:00:00 PM,102.281,4.415
438,03/29/27 06:00:00 PM,102.250,4.415
439,03/29/27 07:00:00 PM,102.250,4.415
440,03/29/27 08:00:00 PM,102.266,4.415
441,03/29/27 09:00:00 PM,102.329,4.415
442,03/29/27 10:00:00 PM,102.329,4.415
443,03/29/27 11:00:00 PM,102.393,4.415
444,03/30/27 12:00:00 AM,102.425,4.415
445,03/30/27 01:00:00 AM,102.504,4.415
446,03/30/27 02:00:00 AM,102.552,4.415
447,03/30/27 03:00:00 AM,102.552,4.415
448,03/30/27 04:00:00 AM,102.584,4.415
449,03/30/27 05:00:00 AM,102.631,4.415
450,03/30/27 06:00:00 AM,102.679,4.415
451,03/30/27 07:00:00 AM,102.727,4.415
452,03/30/27 08:00:00 AM,102.727,4.415
453,03/30/27 09:00:00 AM,102.711,4.415
454,03/30/27 10:00:00 AM,102.679,4.415
455,03/30/27 11:00:00 AM,102.663,4.415
456,03/30/27 12:00:00 PM,102.552,4.415
457,03/30/27 01:00:00 PM,102.568,4.415
458,03/30/27 02:00:00 PM,102.472,4.415
459,03/30/27 03:00:00 PM,102.409,4.415
460,03/30/27 04:00:00 PM,102.313,4.415
461,03/30/27 05:00:00 PM,102.281,4.415
462,03/30/27 06:00:00 PM,102.218,4.415
463,03/30/27 07:00:00 PM,102.202,4.415
464,03/30/27 08:00:00 PM,102.250,4.415
465,03/30/27 09:00:00 PM,102.266,4.415
466,03/30/27 10:00:00 PM,102.218,4.415
467,03/30/27 11:00:00 PM,102.170,4.415
468,03/31/27 12:00:00 AM,102.106,4.415
469,03/31/27 01:00:00 AM,102.059,4.415
470,03/31/27 02:00:00 AM,101.979,4.415
471,03/31/27 03:00:00 AM,101.900,4.415
472,03/31/27 04:00:00 AM,101.836,4.415
473,03/31/27 05:00:00 AM,101.804,4.415
474,03/31/27 06:00:00 AM,101.757,4.415
475,03/31/27 07:00:00 AM,101.725,4.415
476,03/31/27 08:00:00 AM,101.677,4.415
477,03/31/27 09:00:00 AM,101.661,4.415
478,03/31/27 10:00:00 AM,101.582,4.415
479,03/31/27 11:00:00 AM,101.518,4.415
480,03/31/27 12:00:00 PM,101.486,4.415
481,03/31/27 01:00:00 PM,101.375,4.415
482,03/31/27 02:00:00 PM,101.311,4.415
483,03/31/27 03:00:00 PM,101.216,4.415
484,03/31/27 04:00:00 PM,101.168,4.415
485,03/31/27 05:00:00 PM,101.137,4.415
486,03/31/27 06:00:00 PM,101.105,4.415
487,03/31/27 07:00:00 PM,101.089,4.415
488,03/31/27 08:00:00 PM,101.121,4.415
489,03/31/27 09:00:00 PM,101.105,4.415
490,03/31/27 10:00:00 PM,101.025,4.415
491,03/31/27 11:00:00 PM,101.009,4.415
492,04/01/27 12:00:00 AM,100.946,4.415
493,04/01/27 01:00:00 AM,100.835,4.415
494,04/01/27 02:00:00 AM,100.771,4.415
495,04/01/27 03:00:00 AM,100.755,4.415
496,04/01/27 04:00:00 AM,100.692,4.415
497,04/01/27 05:00:00 AM,100.660,4.415
498,04/01/27 06:00:00 AM,100.628,4.415
499,04/01/27 07:00:00 AM,100.612,4.415
500,04/01/27 08:00:00 AM,100.596,4.415
501,04/01/27 09:00:00 AM,100.533,4.415
502,04/01/27 10:00:00 AM,100.501,4.415
503,04/01/27 11:00:00 AM,100.390,4.415
504,04/01/27 12:00:00 PM,100.310,4.415
505,04/01/27 01:00:00 PM,100.199,4.415
506,04/01/27 02:00:00 PM,100.151,4.415
507,04/01/27 03:00:00 PM,100.088,4.415
508,04/01/27 04:00:00 PM,100.040,4.415
509,04/01/27 05:00:00 PM,100.024,4.415
510,04/01/27 06:00:00 PM,99.961,4.415
511,04/01/27 07:00:00 PM,99.961,4.415
512,04/01/27 08:00:00 PM,100.088,4.415
513,04/01/27 09:00:00 PM,100.119,4.415
514,04/01/27 10:00:00 PM,100.183,4.415
515,04/01/27 11:00:00 PM,100.294,4.415
516,04/02/27 12:00:00 AM,100.310,4.415
517,04/02/27 01:00:00 AM,100.406,4.415
518,04/02/27 02:00:00 AM,100.469,4.415
519,04/02/27 03:00:00 AM,100.533,4.415
520,04/02/27 04:00:00 AM,100.612,4.415
521,04/02/27 05:00:00 AM,100.692,4.415
522,04/02/27 06:00:00 AM,100.803,4.415
523,04/02/27 07:00:00 AM,100.898,4.415
524,04/02/27 08:00:00 AM,100.994,4.415
525,04/02/27 09:00:00 AM,101.105,4.415
526,04/02/27 10:00:00 AM,101.200,4.415
527,04/02/27 11:00:00 AM,101.311,4.415
528,04/02/27 12:00:00 PM,101.407,4.415
529,04/02/27 01:00:00 PM,101.502,4.415
530,04/02/27 02:00:00 PM,101.566,4.415
531,04/02/27 03:00:00 PM,101.709,4.415
532,04/02/27 04:00:00 PM,101.757,4.415
533,04/02/27 05:00:00 PM,101.836,4.415
534,04/02/27 06:00:00 PM,101.900,4.415
535,04/02/27 07:00:00 PM,101.979,4.415
536,04/02/27 08:00:00 PM,102.075,4.415
537,04/02/27 09:00:00 PM,102.122,4.415
538,04/02/27 10:00:00 PM,102.186,4.415
539,04/02/27 11:00:00 PM,102.250,4.415
540,04/03/27 12:00:00 AM,102.266,4.415
541,04/03/27 01:00:00 AM,102.297,4.415
542,04/03/27 02:00:00 AM,102.281,4.415
543,04/03/27 03:00:00 AM,102.329,4.415
544,04/03/27 04:00:00 AM,102.345,4.415
545,04/03/27 05:00:00 AM,102.377,4.415
546,04/03/27 06:00:00 AM,102.425,4.415
547,04/03/27 07:00:00 AM,102.440,4.415
548,04/03/27 08:00:00 AM,102.472,4.415
549,04/03/27 09:00:00 AM,102.472,4.415
550,04/03/27 10:00:00 AM,102.456,4.415
551,04/03/27 11:00:00 AM,102.456,4.415
