"Plot Title: Site 2, ID 3,22332696"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 22332696, SEN S/N: 22332696)","Temp, °C (LGR S/N: 22332696, SEN S/N: 22332696)"
60,03/14/26 12:00:00 AM,99.359,3.683
61,03/14/26 01:00:00 AM,99.392,3.683
62,03/14/26 02:00:00 AM,99.440,3.683
63,03/14/26 03:00:00 AM,99.472,3.683
64,03/14/26 04:00:00 AM,99.553,3.683
65,03/14/26 05:00:00 AM,99.633,3.683
66,03/14/26 06:00:00 AM,99.746,3.683
67,03/14/26 07:00:00 AM,99.891,3.683
68,03/14/26 08:00:00 AM,100.036,3.683
69,03/14/26 09:00:00 AM,100.133,3.683
70,03/14/26 10:00:00 AM,100.181,3.683
71,03/14/26 11:00:00 AM,100.294,3.683
72,03/14/26 12:00:00 PM,100.375,3.683
73,03/14/26 01:00:00 PM,100.423,3.683
74,03/14/26 02:00:00 PM,100.504,3.683
75,03/14/26 03:00:00 PM,100.663,3.578
76,03/14/26 04:00:00 PM,100.663,3.578
77,03/14/26 05:00:00 PM,100.695,3.578
78,03/14/26 06:00:00 PM,100.760,3.578
79,03/14/26 07:00:00 PM,100.808,3.578
80,03/14/26 08:00:00 PM,100.856,3.578
81,03/14/26 09:00:00 PM,100.921,3.578
82,03/14/26 10:00:00 PM,100.953,3.578
83,03/14/26 11:00:00 PM,101.002,3.578
84,03/15/26 12:00:00 AM,101.034,3.578
85,03/15/26 01:00:00 AM,101.050,3.578
86,03/15/26 02:00:00 AM,101.034,3.578
87,03/15/26 03:00:00 AM,101.002,3.578
88,03/15/26 04:00:00 AM,101.002,3.578
89,03/15/26 05:00:00 AM,101.018,3.578
90,03/15/26 06:00:00 AM,101.034,3.578
91,03/15/26 07:00:00 AM,101.018,3.578
92,03/15/26 08:00:00 AM,101.034,3.578
93,03/15/26 09:00:00 AM,101.002,3.578
94,03/15/26 10:00:00 AM,100.953,3.578
95,03/15/26 11:00:00 AM,100.905,3.578
96,03/15/26 12:00:00 PM,100.824,3.578
97,03/15/26 01:00:00 PM,100.760,3.578
98,03/15/26 02:00:00 PM,100.679,3.578
99,03/15/26 03:00:00 PM,100.647,3.578
100,03/15/26 04:00:00 PM,100.598,3.578
101,03/15/26 05:00:00 PM,100.502,3.578
102,03/15/26 06:00:00 PM,100.437,3.578
103,03/15/26 07:00:00 PM,100.373,3.578
104,03/15/26 08:00:00 PM,100.357,3.578
105,03/15/26 09:00:00 PM,100.306,3.472
106,03/15/26 10:00:00 PM,100.244,3.578
107,03/15/26 11:00:00 PM,100.177,3.472
108,03/16/26 12:00:00 AM,100.145,3.472
109,03/16/26 01:00:00 AM,100.064,3.472
110,03/16/26 02:00:00 AM,100.016,3.472
111,03/16/26 03:00:00 AM,99.919,3.472
112,03/16/26 04:00:00 AM,99.903,3.472
113,03/16/26 05:00:00 AM,99.855,3.472
114,03/16/26 06:00:00 AM,99.855,3.472
115,03/16/26 07:00:00 AM,99.839,3.472
116,03/16/26 08:00:00 AM,99.871,3.472
117,03/16/26 09:00:00 AM,99.871,3.472
118,03/16/26 10:00:00 AM,99.774,3.472
119,03/16/26 11:00:00 AM,99.694,3.472
120,03/16/26 12:00:00 PM,99.710,3.472
121,03/16/26 01:00:00 PM,99.710,3.472
122,03/16/26 02:00:00 PM,99.677,3.472
123,03/16/26 03:00:00 PM,99.710,3.472
124,03/16/26 04:00:00 PM,99.726,3.472
125,03/16/26 05:00:00 PM,99.742,3.472
126,03/16/26 06:00:00 PM,99.758,3.472
127,03/16/26 07:00:00 PM,99.774,3.472
128,03/16/26 08:00:00 PM,99.758,3.472
129,03/16/26 09:00:00 PM,99.758,3.472
130,03/16/26 10:00:00 PM,99.742,3.472
131,03/16/26 11:00:00 PM,99.726,3.472
132,03/17/26 12:00:00 AM,99.694,3.472
133,03/17/26 01:00:00 AM,99.774,3.472
134,03/17/26 02:00:00 AM,99.839,3.472
135,03/17/26 03:00:00 AM,99.887,3.472
136,03/17/26 04:00:00 AM,99.871,3.472
137,03/17/26 05:00:00 AM,99.887,3.472
138,03/17/26 06:00:00 AM,99.919,3.472
139,03/17/26 07:00:00 AM,99.984,3.472
140,03/17/26 08:00:00 AM,100.048,3.472
141,03/17/26 09:00:00 AM,100.097,3.472
142,03/17/26 10:00:00 AM,100.177,3.472
143,03/17/26 11:00:00 AM,100.290,3.472
144,03/17/26 12:00:00 PM,100.322,3.472
145,03/17/26 01:00:00 PM,100.516,3.472
146,03/17/26 02:00:00 PM,100.564,3.472
147,03/17/26 03:00:00 PM,100.709,3.472
148,03/17/26 04:00:00 PM,100.919,3.472
149,03/17/26 05:00:00 PM,101.080,3.472
150,03/17/26 06:00:00 PM,101.241,3.472
151,03/17/26 07:00:00 PM,101.403,3.472
152,03/17/26 08:00:00 PM,101.612,3.472
153,03/17/26 09:00:00 PM,101.741,3.472
154,03/17/26 10:00:00 PM,101.870,3.472
155,03/17/26 11:00:00 PM,101.967,3.472
156,03/18/26 12:00:00 AM,102.080,3.472
157,03/18/26 01:00:00 AM,102.193,3.472
158,03/18/26 02:00:00 AM,102.306,3.472
159,03/18/26 03:00:00 AM,102.274,3.472
160,03/18/26 04:00:00 AM,102.258,3.472
161,03/18/26 05:00:00 AM,102.258,3.472
162,03/18/26 06:00:00 AM,102.290,3.472
163,03/18/26 07:00:00 AM,102.322,3.472
164,03/18/26 08:00:00 AM,102.354,3.472
165,03/18/26 09:00:00 AM,102.419,3.472
166,03/18/26 10:00:00 AM,102.435,3.472
167,03/18/26 11:00:00 AM,102.532,3.472
168,03/18/26 12:00:00 PM,102.596,3.472
169,03/18/26 01:00:00 PM,102.726,3.472
170,03/18/26 02:00:00 PM,102.839,3.472
171,03/18/26 03:00:00 PM,102.903,3.472
172,03/18/26 04:00:00 PM,103.016,3.472
173,03/18/26 05:00:00 PM,103.194,3.472
174,03/18/26 06:00:00 PM,103.339,3.472
175,03/18/26 07:00:00 PM,103.436,3.472
176,03/18/26 08:00:00 PM,103.500,3.472
177,03/18/26 09:00:00 PM,103.597,3.472
178,03/18/26 10:00:00 PM,103.549,3.472
179,03/18/26 11:00:00 PM,103.581,3.472
180,03/19/26 12:00:00 AM,103.500,3.472
181,03/19/26 01:00:00 AM,103.484,3.472
182,03/19/26 02:00:00 AM,103.371,3.472
183,03/19/26 03:00:00 AM,103.290,3.472
184,03/19/26 04:00:00 AM,103.242,3.472
185,03/19/26 05:00:00 AM,103.194,3.472
186,03/19/26 06:00:00 AM,103.145,3.472
187,03/19/26 07:00:00 AM,103.145,3.472
188,03/19/26 08:00:00 AM,103.129,3.472
189,03/19/26 09:00:00 AM,103.081,3.472
190,03/19/26 10:00:00 AM,103.000,3.472
191,03/19/26 11:00:00 AM,102.968,3.472
192,03/19/26 12:00:00 PM,103.000,3.472
193,03/19/26 01:00:00 PM,103.002,3.578
194,03/19/26 02:00:00 PM,103.018,3.578
195,03/19/26 03:00:00 PM,103.002,3.578
196,03/19/26 04:00:00 PM,103.034,3.578
197,03/19/26 05:00:00 PM,103.051,3.578
198,03/19/26 06:00:00 PM,103.034,3.578
199,03/19/26 07:00:00 PM,103.083,3.578
200,03/19/26 08:00:00 PM,103.115,3.578
201,03/19/26 09:00:00 PM,103.051,3.578
202,03/19/26 10:00:00 PM,103.018,3.578
203,03/19/26 11:00:00 PM,102.970,3.578
204,03/20/26 12:00:00 AM,102.889,3.578
205,03/20/26 01:00:00 AM,102.792,3.578
206,03/20/26 02:00:00 AM,102.808,3.578
207,03/20/26 03:00:00 AM,102.728,3.578
208,03/20/26 04:00:00 AM,102.712,3.578
209,03/20/26 05:00:00 AM,102.663,3.578
210,03/20/26 06:00:00 AM,102.615,3.578
211,03/20/26 07:00:00 AM,102.696,3.578
212,03/20/26 08:00:00 AM,102.712,3.578
213,03/20/26 09:00:00 AM,102.792,3.578
214,03/20/26 10:00:00 AM,102.841,3.578
215,03/20/26 11:00:00 AM,102.841,3.578
216,03/20/26 12:00:00 PM,102.905,3.578
217,03/20/26 01:00:00 PM,102.808,3.578
218,03/20/26 02:00:00 PM,102.857,3.578
219,03/20/26 03:00:00 PM,102.792,3.578
220,03/20/26 04:00:00 PM,102.792,3.578
221,03/20/26 05:00:00 PM,102.776,3.578
222,03/20/26 06:00:00 PM,102.712,3.578
223,03/20/26 07:00:00 PM,102.696,3.578
224,03/20/26 08:00:00 PM,102.663,3.578
225,03/20/26 09:00:00 PM,102.550,3.578
226,03/20/26 10:00:00 PM,102.453,3.578
227,03/20/26 11:00:00 PM,102.373,3.578
228,03/21/26 12:00:00 AM,102.276,3.578
229,03/21/26 01:00:00 AM,102.211,3.578
230,03/21/26 02:00:00 AM,102.163,3.578
231,03/21/26 03:00:00 AM,102.066,3.578
232,03/21/26 04:00:00 AM,102.018,3.578
233,03/21/26 05:00:00 AM,101.953,3.578
234,03/21/26 06:00:00 AM,101.953,3.578
235,03/21/26 07:00:00 AM,101.969,3.578
236,03/21/26 08:00:00 AM,101.955,3.683
237,03/21/26 09:00:00 AM,101.955,3.683
238,03/21/26 10:00:00 AM,101.923,3.683
239,03/21/26 11:00:00 AM,101.891,3.683
240,03/21/26 12:00:00 PM,101.843,3.683
241,03/21/26 01:00:00 PM,101.810,3.683
242,03/21/26 02:00:00 PM,101.746,3.683
243,03/21/26 03:00:00 PM,101.762,3.683
244,03/21/26 04:00:00 PM,101.746,3.683
245,03/21/26 05:00:00 PM,101.713,3.683
246,03/21/26 06:00:00 PM,101.713,3.683
247,03/21/26 07:00:00 PM,101.697,3.683
248,03/21/26 08:00:00 PM,101.697,3.683
249,03/21/26 09:00:00 PM,101.697,3.683
250,03/21/26 10:00:00 PM,101.681,3.683
251,03/21/26 11:00:00 PM,101.665,3.683
252,03/22/26 12:00:00 AM,101.681,3.683
253,03/22/26 01:00:00 AM,101.633,3.683
254,03/22/26 02:00:00 AM,101.601,3.683
255,03/22/26 03:00:00 AM,101.568,3.683
256,03/22/26 04:00:00 AM,101.552,3.683
257,03/22/26 05:00:00 AM,101.536,3.683
258,03/22/26 06:00:00 AM,101.520,3.683
259,03/22/26 07:00:00 AM,101.504,3.683
260,03/22/26 08:00:00 AM,101.458,3.788
261,03/22/26 09:00:00 AM,101.425,3.788
262,03/22/26 10:00:00 AM,101.361,3.788
263,03/22/26 11:00:00 AM,101.264,3.788
264,03/22/26 12:00:00 PM,101.183,3.788
265,03/22/26 01:00:00 PM,101.087,3.788
266,03/22/26 02:00:00 PM,100.958,3.788
267,03/22/26 03:00:00 PM,100.845,3.788
268,03/22/26 04:00:00 PM,100.796,3.788
269,03/22/26 05:00:00 PM,100.716,3.788
270,03/22/26 06:00:00 PM,100.683,3.788
271,03/22/26 07:00:00 PM,100.635,3.788
272,03/22/26 08:00:00 PM,100.651,3.788
273,03/22/26 09:00:00 PM,100.635,3.788
274,03/22/26 10:00:00 PM,100.571,3.788
275,03/22/26 11:00:00 PM,100.490,3.788
276,03/23/26 12:00:00 AM,100.458,3.788
277,03/23/26 01:00:00 AM,100.377,3.788
278,03/23/26 02:00:00 AM,100.329,3.788
279,03/23/26 03:00:00 AM,100.280,3.788
280,03/23/26 04:00:00 AM,100.264,3.788
281,03/23/26 05:00:00 AM,100.248,3.788
282,03/23/26 06:00:00 AM,100.216,3.788
283,03/23/26 07:00:00 AM,100.218,3.893
284,03/23/26 08:00:00 AM,100.186,3.893
285,03/23/26 09:00:00 AM,100.137,3.893
286,03/23/26 10:00:00 AM,100.073,3.893
287,03/23/26 11:00:00 AM,99.992,3.893
288,03/23/26 12:00:00 PM,99.928,3.893
289,03/23/26 01:00:00 PM,99.847,3.893
290,03/23/26 02:00:00 PM,99.734,3.893
291,03/23/26 03:00:00 PM,99.670,3.893
292,03/23/26 04:00:00 PM,99.670,3.893
293,03/23/26 05:00:00 PM,99.589,3.893
294,03/23/26 06:00:00 PM,99.557,3.893
295,03/23/26 07:00:00 PM,99.525,3.893
296,03/23/26 08:00:00 PM,99.525,3.893
297,03/23/26 09:00:00 PM,99.493,3.893
298,03/23/26 10:00:00 PM,99.412,3.893
299,03/23/26 11:00:00 PM,99.380,3.893
300,03/24/26 12:00:00 AM,99.315,3.893
301,03/24/26 01:00:00 AM,99.283,3.893
302,03/24/26 02:00:00 AM,99.267,3.893
303,03/24/26 03:00:00 AM,99.219,3.893
304,03/24/26 04:00:00 AM,99.170,3.893
305,03/24/26 05:00:00 AM,99.090,3.893
306,03/24/26 06:00:00 AM,99.041,3.893
307,03/24/26 07:00:00 AM,98.947,3.998
308,03/24/26 08:00:00 AM,98.866,3.998
309,03/24/26 09:00:00 AM,98.850,3.998
310,03/24/26 10:00:00 AM,98.834,3.998
311,03/24/26 11:00:00 AM,98.818,3.998
312,03/24/26 12:00:00 PM,98.866,3.998
313,03/24/26 01:00:00 PM,98.995,3.998
314,03/24/26 02:00:00 PM,99.221,3.998
315,03/24/26 03:00:00 PM,99.269,3.998
316,03/24/26 04:00:00 PM,99.382,3.998
317,03/24/26 05:00:00 PM,99.495,3.998
318,03/24/26 06:00:00 PM,99.479,3.998
319,03/24/26 07:00:00 PM,99.463,3.998
320,03/24/26 08:00:00 PM,99.495,3.998
321,03/24/26 09:00:00 PM,99.463,3.998
322,03/24/26 10:00:00 PM,99.479,3.998
323,03/24/26 11:00:00 PM,99.463,3.998
324,03/25/26 12:00:00 AM,99.446,3.998
325,03/25/26 01:00:00 AM,99.398,3.998
326,03/25/26 02:00:00 AM,99.398,3.998
327,03/25/26 03:00:00 AM,99.350,3.998
328,03/25/26 04:00:00 AM,99.350,3.998
329,03/25/26 05:00:00 AM,99.350,3.998
330,03/25/26 06:00:00 AM,99.414,3.998
331,03/25/26 07:00:00 AM,99.463,3.998
332,03/25/26 08:00:00 AM,99.479,3.998
333,03/25/26 09:00:00 AM,99.495,3.998
334,03/25/26 10:00:00 AM,99.511,3.998
335,03/25/26 11:00:00 AM,99.446,3.998
336,03/25/26 12:00:00 PM,99.398,3.998
337,03/25/26 01:00:00 PM,99.366,3.998
338,03/25/26 02:00:00 PM,99.382,3.998
339,03/25/26 03:00:00 PM,99.463,3.998
340,03/25/26 04:00:00 PM,99.511,3.998
341,03/25/26 05:00:00 PM,99.543,3.998
342,03/25/26 06:00:00 PM,99.591,3.998
343,03/25/26 07:00:00 PM,99.672,3.998
344,03/25/26 08:00:00 PM,99.720,3.998
345,03/25/26 09:00:00 PM,99.769,3.998
346,03/25/26 10:00:00 PM,99.882,3.998
347,03/25/26 11:00:00 PM,99.946,3.998
348,03/26/26 12:00:00 AM,100.043,3.998
349,03/26/26 01:00:00 AM,100.075,3.998
350,03/26/26 02:00:00 AM,100.123,3.998
351,03/26/26 03:00:00 AM,100.156,3.998
352,03/26/26 04:00:00 AM,100.269,3.998
353,03/26/26 05:00:00 AM,100.349,3.998
354,03/26/26 06:00:00 AM,100.397,3.998
355,03/26/26 07:00:00 AM,100.448,4.102
356,03/26/26 08:00:00 AM,100.529,4.102
357,03/26/26 09:00:00 AM,100.577,4.102
358,03/26/26 10:00:00 AM,100.625,4.102
359,03/26/26 11:00:00 AM,100.609,4.102
360,03/26/26 12:00:00 PM,100.593,4.102
361,03/26/26 01:00:00 PM,100.561,4.102
362,03/26/26 02:00:00 PM,100.496,4.102
363,03/26/26 03:00:00 PM,100.448,4.102
364,03/26/26 04:00:00 PM,100.432,4.102
365,03/26/26 05:00:00 PM,100.400,4.102
366,03/26/26 06:00:00 PM,100.432,4.102
367,03/26/26 07:00:00 PM,100.448,4.102
368,03/26/26 08:00:00 PM,100.464,4.102
369,03/26/26 09:00:00 PM,100.480,4.102
370,03/26/26 10:00:00 PM,100.480,4.102
371,03/26/26 11:00:00 PM,100.464,4.102
372,03/27/26 12:00:00 AM,100.400,4.102
373,03/27/26 01:00:00 AM,100.351,4.102
374,03/27/26 02:00:00 AM,100.287,4.102
375,03/27/26 03:00:00 AM,100.255,4.102
376,03/27/26 04:00:00 AM,100.206,4.102
377,03/27/26 05:00:00 AM,100.126,4.102
378,03/27/26 06:00:00 AM,100.093,4.102
379,03/27/26 07:00:00 AM,100.045,4.102
380,03/27/26 08:00:00 AM,99.932,4.102
381,03/27/26 09:00:00 AM,99.819,4.102
382,03/27/26 10:00:00 AM,99.706,4.102
383,03/27/26 11:00:00 AM,99.610,4.102
384,03/27/26 12:00:00 PM,99.497,4.102
385,03/27/26 01:00:00 PM,99.400,4.102
386,03/27/26 02:00:00 PM,99.287,4.102
387,03/27/26 03:00:00 PM,99.191,4.102
388,03/27/26 04:00:00 PM,99.078,4.102
389,03/27/26 05:00:00 PM,99.013,4.102
390,03/27/26 06:00:00 PM,98.981,4.102
391,03/27/26 07:00:00 PM,98.981,4.102
392,03/27/26 08:00:00 PM,98.997,4.102
393,03/27/26 09:00:00 PM,98.949,4.102
394,03/27/26 10:00:00 PM,98.965,4.102
395,03/27/26 11:00:00 PM,98.917,4.102
396,03/28/26 12:00:00 AM,98.901,4.102
397,03/28/26 01:00:00 AM,98.852,4.102
398,03/28/26 02:00:00 AM,98.868,4.102
399,03/28/26 03:00:00 AM,98.836,4.102
400,03/28/26 04:00:00 AM,98.822,4.207
401,03/28/26 05:00:00 AM,98.790,4.207
402,03/28/26 06:00:00 AM,98.790,4.207
403,03/28/26 07:00:00 AM,98.822,4.207
404,03/28/26 08:00:00 AM,98.806,4.207
405,03/28/26 09:00:00 AM,98.806,4.207
406,03/28/26 10:00:00 AM,98.790,4.207
407,03/28/26 11:00:00 AM,98.693,4.207
408,03/28/26 12:00:00 PM,98.661,4.207
409,03/28/26 01:00:00 PM,98.661,4.207
410,03/28/26 02:00:00 PM,98.661,4.207
411,03/28/26 03:00:00 PM,98.693,4.207
412,03/28/26 04:00:00 PM,98.709,4.207
413,03/28/26 05:00:00 PM,98.661,4.207
414,03/28/26 06:00:00 PM,98.661,4.207
415,03/28/26 07:00:00 PM,98.677,4.207
416,03/28/26 08:00:00 PM,98.693,4.207
417,03/28/26 09:00:00 PM,98.677,4.207
418,03/28/26 10:00:00 PM,98.661,4.207
419,03/28/26 11:00:00 PM,98.629,4.207
420,03/29/26 12:00:00 AM,98.597,4.207
421,03/29/26 01:00:00 AM,98.597,4.207
422,03/29/26 02:00:00 AM,98.597,4.207
423,03/29/26 03:00:00 AM,98.580,4.207
424,03/29/26 04:00:00 AM,98.532,4.207
425,03/29/26 05:00:00 AM,98.500,4.207
426,03/29/26 06:00:00 AM,98.484,4.207
427,03/29/26 07:00:00 AM,98.468,4.207
428,03/29/26 08:00:00 AM,98.435,4.207
429,03/29/26 09:00:00 AM,98.419,4.207
430,03/29/26 10:00:00 AM,98.419,4.207
431,03/29/26 11:00:00 AM,98.355,4.207
432,03/29/26 12:00:00 PM,98.339,4.207
433,03/29/26 01:00:00 PM,98.274,4.207
434,03/29/26 02:00:00 PM,98.258,4.207
435,03/29/26 03:00:00 PM,98.210,4.207
436,03/29/26 04:00:00 PM,98.194,4.207
437,03/29/26 05:00:00 PM,98.226,4.207
438,03/29/26 06:00:00 PM,98.178,4.207
439,03/29/26 07:00:00 PM,98.162,4.207
440,03/29/26 08:00:00 PM,98.210,4.207
441,03/29/26 09:00:00 PM,98.290,4.207
442,03/29/26 10:00:00 PM,98.290,4.207
443,03/29/26 11:00:00 PM,98.355,4.207
444,03/30/26 12:00:00 AM,98.371,4.207
445,03/30/26 01:00:00 AM,98.484,4.207
446,03/30/26 02:00:00 AM,98.548,4.207
447,03/30/26 03:00:00 AM,98.564,4.207
448,03/30/26 04:00:00 AM,98.564,4.207
449,03/30/26 05:00:00 AM,98.629,4.207
450,03/30/26 06:00:00 AM,98.693,4.207
451,03/30/26 07:00:00 AM,98.725,4.207
452,03/30/26 08:00:00 AM,98.758,4.207
453,03/30/26 09:00:00 AM,98.725,4.207
454,03/30/26 10:00:00 AM,98.709,4.207
455,03/30/26 11:00:00 AM,98.709,4.207
456,03/30/26 12:00:00 PM,98.597,4.207
457,03/30/26 01:00:00 PM,98.613,4.207
458,03/30/26 02:00:00 PM,98.532,4.207
459,03/30/26 03:00:00 PM,98.452,4.207
460,03/30/26 04:00:00 PM,98.371,4.207
461,03/30/26 05:00:00 PM,98.341,4.311
462,03/30/26 06:00:00 PM,98.293,4.311
463,03/30/26 07:00:00 PM,98.274,4.207
464,03/30/26 08:00:00 PM,98.325,4.311
465,03/30/26 09:00:00 PM,98.341,4.311
466,03/30/26 10:00:00 PM,98.293,4.311
467,03/30/26 11:00:00 PM,98.260,4.311
468,03/31/26 12:00:00 AM,98.180,4.311
469,03/31/26 01:00:00 AM,98.148,4.311
470,03/31/26 02:00:00 AM,98.083,4.311
471,03/31/26 03:00:00 AM,98.019,4.311
472,03/31/26 04:00:00 AM,97.954,4.311
473,03/31/26 05:00:00 AM,97.906,4.311
474,03/31/26 06:00:00 AM,97.890,4.311
475,03/31/26 07:00:00 AM,97.858,4.311
476,03/31/26 08:00:00 AM,97.793,4.311
477,03/31/26 09:00:00 AM,97.777,4.311
478,03/31/26 10:00:00 AM,97.729,4.311
479,03/31/26 11:00:00 AM,97.648,4.311
480,03/31/26 12:00:00 PM,97.616,4.311
481,03/31/26 01:00:00 PM,97.552,4.311
482,03/31/26 02:00:00 PM,97.471,4.311
483,03/31/26 03:00:00 PM,97.407,4.311
484,03/31/26 04:00:00 PM,97.342,4.311
485,03/31/26 05:00:00 PM,97.294,4.311
486,03/31/26 06:00:00 PM,97.262,4.311
487,03/31/26 07:00:00 PM,97.246,4.311
488,03/31/26 08:00:00 PM,97.278,4.311
489,03/31/26 09:00:00 PM,97.262,4.311
490,03/31/26 10:00:00 PM,97.181,4.311
491,03/31/26 11:00:00 PM,97.165,4.311
492,04/01/26 12:00:00 AM,97.117,4.311
493,04/01/26 01:00:00 AM,97.004,4.311
494,04/01/26 02:00:00 AM,96.940,4.311
495,04/01/26 03:00:00 AM,96.924,4.311
496,04/01/26 04:00:00 AM,96.859,4.311
497,04/01/26 05:00:00 AM,96.827,4.311
498,04/01/26 06:00:00 AM,96.795,4.311
499,04/01/26 07:00:00 AM,96.779,4.311
500,04/01/26 08:00:00 AM,96.779,4.311
501,04/01/26 09:00:00 AM,96.730,4.311
502,04/01/26 10:00:00 AM,96.682,4.311
503,04/01/26 11:00:00 AM,96.586,4.311
504,04/01/26 12:00:00 PM,96.505,4.311
505,04/01/26 01:00:00 PM,96.409,4.311
506,04/01/26 02:00:00 PM,96.344,4.311
507,04/01/26 03:00:00 PM,96.296,4.311
508,04/01/26 04:00:00 PM,96.231,4.311
509,04/01/26 05:00:00 PM,96.215,4.311
510,04/01/26 06:00:00 PM,96.167,4.311
511,04/01/26 07:00:00 PM,96.167,4.311
512,04/01/26 08:00:00 PM,96.296,4.311
513,04/01/26 09:00:00 PM,96.344,4.311
514,04/01/26 10:00:00 PM,96.425,4.311
515,04/01/26 11:00:00 PM,96.537,4.311
516,04/02/26 12:00:00 AM,96.586,4.311
517,04/02/26 01:00:00 AM,96.666,4.311
518,04/02/26 02:00:00 AM,96.730,4.311
519,04/02/26 03:00:00 AM,96.795,4.311
520,04/02/26 04:00:00 AM,96.843,4.311
521,04/02/26 05:00:00 AM,96.956,4.311
522,04/02/26 06:00:00 AM,97.036,4.311
523,04/02/26 07:00:00 AM,97.181,4.311
524,04/02/26 08:00:00 AM,97.246,4.311
525,04/02/26 09:00:00 AM,97.358,4.311
526,04/02/26 10:00:00 AM,97.487,4.311
527,04/02/26 11:00:00 AM,97.584,4.311
528,04/02/26 12:00:00 PM,97.697,4.311
529,04/02/26 01:00:00 PM,97.777,4.311
530,04/02/26 02:00:00 PM,97.874,4.311
531,04/02/26 03:00:00 PM,97.987,4.311
532,04/02/26 04:00:00 PM,98.051,4.311
533,04/02/26 05:00:00 PM,98.131,4.311
534,04/02/26 06:00:00 PM,98.212,4.311
535,04/02/26 07:00:00 PM,98.276,4.311
536,04/02/26 08:00:00 PM,98.389,4.311
537,04/02/26 09:00:00 PM,98.454,4.311
538,04/02/26 10:00:00 PM,98.486,4.311
539,04/02/26 11:00:00 PM,98.550,4.311
540,04/03/26 12:00:00 AM,98.599,4.311
541,04/03/26 01:00:00 AM,98.615,4.311
542,04/03/26 02:00:00 AM,98.663,4.311
543,04/03/26 03:00:00 AM,98.663,4.311
544,04/03/26 04:00:00 AM,98.679,4.311
545,04/03/26 05:00:00 AM,98.728,4.311
546,04/03/26 06:00:00 AM,98.776,4.311
547,04/03/26 07:00:00 AM,98.808,4.311
548,04/03/26 08:00:00 AM,98.856,4.311
549,04/03/26 09:00:00 AM,98.856,4.311
550,04/03/26 10:00:00 AM,98.840,4.311
551,04/03/26 11:00:00 AM,98.824,4.311
